symbol,link
SUZLON,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergy/SE17
SUZLON-RE,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergyre/SER01
SUZLONPP,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergypp/SEP01
SVPGLOB,https://www.moneycontrol.com/india/stockpricequote/svpglobal/svpglobaltextiles/SM18
SWANENERGY,https://www.moneycontrol.com/india/stockpricequote/trading/swanenergy/SM09
SWARAJ,https://www.moneycontrol.com/india/stockpricequote/textiles/swarajsuiting/SS06
SWASTIK,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/swastikpipe/SP24
SWELECTES,https://www.moneycontrol.com/india/stockpricequote/electricequipment/swelectenergysystems/NPS
NETWORK,https://www.moneycontrol.com/india/stockpricequote/swissmilitary/swissmilitaryconsumergoods/N03
SYMPHONY,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/symphony/SCS04
SYNCOMF,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/syncomformulations/SF18
SYNCOM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/syncomhealthcare/SH03
SYNDIBANK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/syndicatebank/SB9
SYNGENE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10
SYNOPTICS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/synoptics/SYNOP17206
SYRMA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syrmasgstechnology/SST06
SYSTANGO,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/systangotechnologies/ST29
TAINWALCHM,https://www.moneycontrol.com/india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP
TAJGVK,https://www.moneycontrol.com/india/stockpricequote/hotels/tajgvkhotelsresorts/TGV
TAKE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/takesolutions/TS09
TALBROAUTO,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/talbrosautomotivecomponents/TAC
TALWALKARS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/talwalkarsbettervaluefitness/TBV
TALWGYM,https://www.moneycontrol.com/india/stockpricequote/personalcare/talwalkarshealthclubs/TALWG54154
TNPL,https://www.moneycontrol.com/india/stockpricequote/paper/tamilnadunewsprintpapers/TNN
TNTELE,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/tamilnadutelecommunications/TT01
TNPETRO,https://www.moneycontrol.com/india/stockpricequote/detergents/tamilnadupetroproducts/TP13
TANEJAERO,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tanejaaerospaceaviation/TAA
TANFACIND,https://www.moneycontrol.com/india/stockpricequote/chemicals/tanfacindustries/TI02
TANLA,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tanlaplatforms/TS11
TANTIACONS,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tantiaconstructions/TC15
TAPIFRUIT,https://www.moneycontrol.com/india/stockpricequote/consumerfood/tapifruitprocessing/TFP
TARAJEWELS,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/tarajewels/TJ01
TARACHAND,https://www.moneycontrol.com/india/stockpricequote/tarachand/tarachandinfralogisticsolutions/TCL01
TARAPUR,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/tarapurtransformers/TT04
TARC,https://www.moneycontrol.com/india/stockpricequote/tarc/tarc/ARG
TARMAT,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tarmat/RT06
TARSONS,https://www.moneycontrol.com/india/stockpricequote/plasticproductsothers/tarsonsproducts/TP01
TASTYBITE,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/tastybiteeatables/TBE
TATACHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC
TATACOFFEE,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tatacoffee/TC14
TATACOMM,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17
TATACONSUM,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tataconsumerproducts/TT
TATAELXSI,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataelxsi/TE
TATAINVEST,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatainvestmentcorporation/TIC
TATAMOTORS,https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03
TATAPOWER,https://www.moneycontrol.com/india/stockpricequote/tatapower/thetatapowercompany/TPC
TATASTEEL,https://www.moneycontrol.com/india/stockpricequote/tatasteel/tatasteel/TIS
TATASTLBSL,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/tatasteelbsllimited/BS14
TATASTLLP,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/tatasteellongproducts/TSI
TATASTLPP,https://www.moneycontrol.com/india/stockpricequote/steellarge/tatasteelpartlypaidup/TSL04
TTML,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatateleservicesmaharashtra/TTM01
TATIASKYLN,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tatiaskylineshealthfarms/TSH
TATVA,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/tatvachintanpharmachem/TCP03
TATAYODOGA,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/tayorolls/TR01
TCIDEVELOP,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/tcidevelopers/TCI07
TCIEXP,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/tciexpress/TCI08
TCNSBRANDS,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/tcnsclothingco/TCC
TCPLPACK,https://www.moneycontrol.com/india/stockpricequote/printingstationery/tcplpackaging/TCP01
TCS,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS
TDPOWERSYS,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/tdpowersystems/TPS01
TEAMLEASE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/teamleaseservices/TS13
TECH,https://www.moneycontrol.com/india/stockpricequote/etf/adityabirlasunlifeniftyitetf/ABS03
TECHM,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/techmahindra/TM4
TECHIN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/techindianirman/NS07
TECHNOE,https://www.moneycontrol.com/india/stockpricequote/technoelectric/technoelectricengineeringcompanyltd/TECHN54214
TIIL,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/technocraftindustriesindia/TII01
TECHNOFAB,https://www.moneycontrol.com/india/stockpricequote/engineering/technofabengineering/TE13
TECILCHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/tecilchemicalshyd/TCH
TECPRO,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/tecprosystems/TS03
TEGA,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/tegaindustries/TI26
TEJASNET,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/tejasnetworks/TN
TEMBO,https://www.moneycontrol.com/india/stockpricequote/temboglobal/temboglobalindustries/SE25
TERASOFT,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/terasoftware/TS14
VULCANENG,https://www.moneycontrol.com/india/stockpricequote/engineering/terruzzifercalxindia/VE04
TEXINFRA,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/texmacoinfrastructureholdings/T02
TEXRAIL,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/texmacorailengineering/TRE
TEXMOPIPES,https://www.moneycontrol.com/india/stockpricequote/plastics/texmopipesproducts/TPP
TGBHOTELS,https://www.moneycontrol.com/india/stockpricequote/hotels/tgbbanquetshotels/BBaH
SREERAYALK,https://www.moneycontrol.com/india/stockpricequote/chemicals/tgvsraac/SRA
THANGAMAYL,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/thangamayiljewellery/TJ
"r_code"":52}",https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/thaparoilsfats/TOF
BYKE,https://www.moneycontrol.com/india/stockpricequote/hotels/thebykehospitality/SH12
GROBTEA,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/thegrobteacompany/TGT
HITECHGEAR,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/thehitechgears/HTG
THEINVEST,https://www.moneycontrol.com/india/stockpricequote/financegeneral/theinvestmenttrustindia/FFS03
WIPL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/thewesternindiaplywoods/TWI
THEJO,https://www.moneycontrol.com/india/stockpricequote/engineering/thejoengineering/TE09
THEMISMED,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/themismedicare/TM04
THERMAX,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T
THIRUSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/thiruarooransugarsindustries/TAS
TIRUMALCHM,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/TC07
THOMASCOOK,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/thomascookindia/TCI
THOMASCOTT,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/thomasscottindia/TSI01
THYROCARE,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/thyrocaretechnologies/TT16
TIDEWATER,https://www.moneycontrol.com/india/stockpricequote/lubricants/tidewateroil/TWO
TIJARIA,https://www.moneycontrol.com/india/stockpricequote/plastics/tijariapolypipes/TP
TIL,https://www.moneycontrol.com/india/stockpricequote/engineering/til/TIL
TIMBOR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/timborhome/TH
TIMETECHNO,https://www.moneycontrol.com/india/stockpricequote/timetechno/timetechnoplast/TT03
TIMESGTY,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/timesguaranty/TG
TIMESCAN,https://www.moneycontrol.com/india/stockpricequote/logistics/timescanlogisticsindia/TLI01
TIMEXWATCH,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/timexgroupindia/TGI
TIMKEN,https://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23
TINPLATE,https://www.moneycontrol.com/india/stockpricequote/tinplate/thetinplatecoindia/TCI02
TIPSINDLTD,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tipsindustries/TI25
TIPSFILMS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tipsfilms/TF14
TIRUPATIFL,https://www.moneycontrol.com/india/stockpricequote/diversified/tirupatiforge/TF09
TITAGARH,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/titagarhrailsystems/TW04
TITAN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01
TMB,https://www.moneycontrol.com/india/stockpricequote/tmb/tamilnadmercantilebank/TMB
TATAMTRDVR,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tatamotorsdvr/TATAM57000
TMTINDIA,https://www.moneycontrol.com/india/stockpricequote/engineering/tmtindia/TMT
TNIDETF,https://www.moneycontrol.com/india/stockpricequote/etf/tataniftyindiadigitaletf/TNI01
TODAYS,https://www.moneycontrol.com/india/stockpricequote/printingstationery/todayswritinginstruments/TW02
TOKYOPLAST,https://www.moneycontrol.com/india/stockpricequote/plastics/tokyoplastinternational/TPI01
TORRENGUJ,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/torrentcables/TC18
TORNTPOWER,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/torrentpower/TP14
TOTAL,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/totaltransportsystems/TTS01
TOUCHWOOD,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/touchwoodentertainmentltd/TEL
TFCILTD,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/tourismfinancecorpindia/TFC
TPINDIA,https://www.moneycontrol.com/india/stockpricequote/packaging/tpiindia/TPI
TPLPLASTEH,https://www.moneycontrol.com/india/stockpricequote/plastics/tplplastech/TPL02
TRACXN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tracxntechnologies/TT19
TRAIL-RE,https://www.moneycontrol.com/india/stockpricequote/infrastructure/texmacorailengineeringre/TRE01
TRANSFREIT,https://www.moneycontrol.com/india/stockpricequote/packaging/transfreightcontainers/TFC01
TRANSCHEM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/transchem/T03
TRIL,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/transformersrectifiersindia/TRI
TREL,https://www.moneycontrol.com/india/stockpricequote/realestateoperations/transindiarealestate/TRE02
TRANSPEK,https://www.moneycontrol.com/india/stockpricequote/chemicals/transpekindustry/TI15
TCI,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/transportcorporationindia/TCI04
TFL,https://www.moneycontrol.com/india/stockpricequote/financegeneral/transwarrantyfinance/TF10
TRANSWIND,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/transwindinfrastructures/TI24
TREEHOUSE,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/treehouseeducationaccessories/THE01
TREJHARA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605
TRENT,https://www.moneycontrol.com/india/stockpricequote/retail/trent/T04
TRF,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/trf/TRF
TBZ,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/tribhovandasbhimjizaveri/TBZ
TRICOM,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tricomindia/TI29
TRIDENT,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/trident/AI01
TRIDHYA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tridhyatech/TT20
TRIGYN,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trigyntechnologies/TT08
INDOZINC,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/trinetracement/IZ
TRIVENI,https://www.moneycontrol.com/india/stockpricequote/sugar/triveniengineeringindustries/TE10
TRIVENSHET,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/triveniglass/TG01
TRITURBINE,https://www.moneycontrol.com/india/stockpricequote/electricequipment/triveniturbine/TT14
TRU,https://www.moneycontrol.com/india/stockpricequote/trucapfinance/trucapfinance/DF10
TTL,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/tt/TT06
TTKHLTCARE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ttkhealthcare/TTK
TTKPRESTIG,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/ttkprestige/TTK02
TIINDIA,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tubeinvestmentsindialtd/TIIND54076
TULIP,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tuliptelecom/TT13
TULSI,https://www.moneycontrol.com/india/stockpricequote/plastics/tulsiextrusions/TE11
TULSYAN,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/tulsyannec/TNE
TUTICORALK,https://www.moneycontrol.com/india/stockpricequote/chemicals/tuticorinalkalichemicalsfertilizers/TAC02
TVTODAY,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT
TVVISION,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvvision/TVV
TV18BRDCST,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tv18broadcast/IBN
TVSELECT,https://www.moneycontrol.com/india/stockpricequote/computershardware/tvselectronics/TVS02
TVSHLTD,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tvsholdings/SC
TVSMOTOR,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS
TVSSRICHAK,https://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
TVSSCS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tvssupplychainsolutions/TSC03
TWILITAKA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/twilightlitakapharma/TLP
UBENGG,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/ubengineering/UBE
UBHOLDINGS,https://www.moneycontrol.com/india/stockpricequote/trading/unitedbreweriesholdings/UBH
UCAL,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/ucal/UFS
UCOBANK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/ucobank/UCO
UDAICEMENT,https://www.moneycontrol.com/india/stockpricequote/cementmajor/udaipurcementworks/JKU
USK,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/udayshivakumarinfra/UI23
UFLEX,https://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01
UFO,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ufomoviezindia/UMI03
UGARSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW
UGROCAP,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ugrocapital/CS08
UJAAS,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/ujaasenergy/S18
UJJIVAN,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01
UJJIVANSFB,https://www.moneycontrol.com/india/stockpricequote/ujjivansmall/ujjivansmallfinancebank/USF
UWCSL,https://www.moneycontrol.com/india/stockpricequote/ultrawiringco/ultrawiringconnectivitysystems/UWC
ULTRMARINE,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02
ULTRACEMCO,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ultratechcement/UTC01
UMA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/umaconverter/UC05
UMAEXPORTS,https://www.moneycontrol.com/india/stockpricequote/trading/umaexports/UE01
UMANGDAIRY,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/umangdairies/UD01
UNICHEMLAB,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
UNIINFO,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/uniinfotelecomservicesltd/UTS
UNIMIN,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniminindia/UI04
UNIONBANK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unionbankindia/UBI01
UNIPARTS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/unipartsindia/UI22
UNIENTER,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE
UNIPLY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16
UNITECH,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U
UNITEDBNK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unitedbankindia/UBO
UBL,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
UNIDT,https://www.moneycontrol.com/india/stockpricequote/uniteddrilling/uniteddrillingtools/UDT
UNITEDTEA,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/unitednilgiriteaestatescompany/UNT
UNITEDPOLY,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/unitedpolyfabgujarat/UPG
MCDOWELL-N,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedspirits/US
UNITY,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unityinfraprojects/UI17
UNIVAFOODS,https://www.moneycontrol.com/india/stockpricequote/hotels/univafoods/HR02
UNIVASTU,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/univastuindia/UI21
UNIVCABLES,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/universalcables/UC
UNOMINDA,https://www.moneycontrol.com/india/stockpricequote/unominda/unominda/MI4
UPL,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
UPERGANGES,https://www.moneycontrol.com/india/stockpricequote/sugar/uppergangessugar/UGS
USASEEDS,https://www.moneycontrol.com/india/stockpricequote/agriculture/upsurgeseedsagriculture/USo
URAVI,https://www.moneycontrol.com/india/stockpricequote/autoancillariesheadlampslights/uravitwedgelamps/UWL
URBAN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/urbanenvirowastemanagement/UEW
URJA,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobal/UG01
URJA-RE,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobalre/UGR
URJAPP,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobalri/UGR01
USHAMART,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ushamartin/UM01
UMESLTD,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ushamartineducationsolutions/UMI02
UCL,https://www.moneycontrol.com/india/stockpricequote/ushanticolour/ushanticolourchem/UCC
USHDEVINT,https://www.moneycontrol.com/india/stockpricequote/trading/ushdevinternational/UI11
USHERAGRO,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/usheragro/UA01
GOLDSHARE,https://www.moneycontrol.com/india/stockpricequote/utigold/utigoldexchangetradedfund/UTI18
UTIAMC,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/utiassetmanagementcompany/UA04
UTINIFTETF,https://www.moneycontrol.com/india/stockpricequote/utiniftyetf/utiniftyexchangetradedfund/UTI19
UTIBANKETF,https://www.moneycontrol.com/india/stockpricequote/utibanketf/utiniftybanketf/UBE01
UTINEXT50,https://www.moneycontrol.com/india/stockpricequote/utinext50/utinext50/UTINE21478
UTINIFTETF,https://www.moneycontrol.com/india/stockpricequote/utiniftetf/utinifty50etf/UTI21
APPLEIND,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/utiqueenterprises/AF12
UTISENSETF,https://www.moneycontrol.com/india/stockpricequote/utisensetf/utispbsesensexetf/UTI20
UTISXN50,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/utisxn50/UTISX9168
UTKARSHBNK,https://www.moneycontrol.com/india/stockpricequote/bankprivate/utkarshsmallfinancebank/USF01
UTTAMSTL,https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/uttamgalvasteel/UGS01
UTTAMSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/uttamsugarmills/USM
UVSL,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/uttamvaluesteels/LSI
VGUARD,https://www.moneycontrol.com/india/stockpricequote/electricequipment/vguardindustries/VI02
VMARCIND,https://www.moneycontrol.com/india/stockpricequote/cables/vmarcindia/VI23
VMART,https://www.moneycontrol.com/india/stockpricequote/retail/vmartretail/VR03
V2RETAIL,https://www.moneycontrol.com/india/stockpricequote/retail/v2retail/VR02
WABAG,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/vatechwabag/VTW
VADILALIND,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/vadilalindustries/VI01
VSCL,https://www.moneycontrol.com/india/stockpricequote/chemicals/vadivarhespecialitychemicals/VSC04
VAIBHAVGBL,https://www.moneycontrol.com/india/stockpricequote/retail/vaibhavglobal/VG02
MADHAVBAUG,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/vaidyasaneayurvedlaboratories/VSA
VAISHALI,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vaishalipharma/VP01
VAKRANGEE,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/vakrangee/VS
VALECHAENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/valechaengineering/VE06
VALIANTORG,https://www.moneycontrol.com/india/stockpricequote/chemicals/valiantorganics/VO03
VALUEIND,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/valueindustries/VI20
CLOUD,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/varaniumcloud/VC10
VARDHACRLC,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/vardhmanacrylics/VA08
VHL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/vardhmanholdings/VH05
VARDMNPOLY,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vardhmanpolytex/VP09
VSSL,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/vardhmanspecialsteels/VSS01
VTL,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vardhmantextiles/VT10
VARROC,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/varrocengineering/VE08
VBL,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/varunbeverages/VB05
VARUN,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/varunindustries/VI13
VARUNSHIP,https://www.moneycontrol.com/india/stockpricequote/shipping/varunshippingcompany/VSC
DENTALKART,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vasadenticity/VD02
VASA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vasaretailoverseaslimited/VRO
VASCONEQ,https://www.moneycontrol.com/india/stockpricequote/vasconengineer/vasconengineers/VE01
VASWANI,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/vaswaniindustries/VI14
VCL,https://www.moneycontrol.com/india/stockpricequote/vaxtex/vaxtexcotfab/VC03
VBDESAIFIN,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vbdesaifinance/VBD
VCL-RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vclre/VCL-R17723
VECOPP,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotechpp/VEP
MANYAVAR,https://www.moneycontrol.com/india/stockpricequote/retailing/vedantfashions/VF04
VEDL,https://www.moneycontrol.com/india/stockpricequote/miningminerals/vedanta/SG
VEEKAYEM,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/veekayemfashionapparels/VFA
NIYATILEAS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/veerhealthcare/NI08
VELS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/velsfilminternational/VFI01
VENKEYS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/venkys/V03
VENLONPOLY,https://www.moneycontrol.com/india/stockpricequote/packaging/venlonpolyesterfilm/VPF
VENUSPIPES,https://www.moneycontrol.com/india/stockpricequote/ironsteel/venuspipestubes/VPT01
VENUSREM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/venusremedies/VR01
VERA,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/verasynthetic/VS01
VERANDA,https://www.moneycontrol.com/india/stockpricequote/educationalinstitutions/verandalearningsolutions/VLS01
VERTEXPLUS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vertexplustechnologies/VT09
VERTOZ,https://www.moneycontrol.com/india/stockpricequote/vertozadvertis/vertozadvertising/VA09
VESUVIUS,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/vesuviusindia/VI06
VETO,https://www.moneycontrol.com/india/stockpricequote/electricequipment/vetoswitchgearscables/VSC01
VIAZ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/viaztyres/VT01
VICEROY,https://www.moneycontrol.com/india/stockpricequote/hotels/viceroyhotels/VH04
VIDEOIND,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/videoconindustries/VLF
VIDHIING,https://www.moneycontrol.com/india/stockpricequote/dyespigments/vidhispecialtyfoodingredients/VDM
VIJSHAN,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/vijayshanthibuilders/VSB
VIJAYABANK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/vijayabank/VB03
VIJAYA,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/vijayadiagnosticcentre/VDC01
